
16时00分18秒   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
16时06分48秒     0         -       749   45.40    0.00    0.00    0.00   45.40     1  |__rnn
16时06分48秒     0         -       750    0.20    0.00    0.00    0.00    0.20     1  |__rnn
16时06分48秒     0         -       752    1.20    0.20    0.00    0.00    1.40     2  |__rnn
16时06分48秒     0         -       753    0.20    0.40    0.00    0.00    0.60     2  |__rnn
16时06分48秒     0         -       754    1.00    0.00    0.00    0.00    1.00     2  |__rnn
16时06分48秒     0         -       760   20.20    0.20    0.00    0.00   20.40     2  |__rnn
16时06分48秒     0         -       761    2.60    0.20    0.00    0.00    2.80     0  |__rnn
16时06分48秒     0         -       805    0.60    0.00    0.00    0.00    0.60     2  |__rnn
16时06分48秒     0       759         -    0.40    1.00    0.00    0.00    1.40     0  bm
16时06分48秒     0         -       766    0.20    0.80    0.00    0.00    1.00     0  |__cnn-1
16时06分48秒     0         -       773    0.20    0.20    0.00    0.00    0.40     0  |__bm
16时06分48秒     0       788         -    0.40    1.40    0.00    0.00    1.80     0  rbm
16时06分48秒     0         -       791    0.20    1.00    0.00    0.00    1.20     0  |__cnn-1
16时06分48秒     0         -       801    0.00    0.40    0.00    0.00    0.40     0  |__sae
16时06分48秒     0         -      1048    0.20    0.00    0.00    0.00    0.20     0  |__show_me_money
16时06分48秒     0       812         -    4.20    0.80    0.00    0.00    5.00     0  svm
16时06分48秒     0         -       819    0.20    0.20    0.00    0.00    0.40     0  |__upload_info
16时06分48秒     0         -       825    4.00    0.40    0.00    0.00    4.40     0  |__lsm
16时06分48秒     0       829         -    0.00    0.20    0.00    0.00    0.20     0  vae
16时06分48秒     0       840         -    1.60    0.80    0.00    0.00    2.40     0  dae
16时06分48秒     0         -       849    1.80    0.60    0.00    0.00    2.40     0  |__cnn-1
16时06分48秒     0       855         -    7.60    2.60    0.00    0.00   10.20     0  dbn
16时06分48秒     0         -       867    0.00    0.20    0.00    0.00    0.20     0  |__chk
16时06分48秒     0         -       883    0.60    0.00    0.00    0.00    0.60     0  |__dn
16时06分48秒     0         -       892    2.40    0.20    0.00    0.00    2.60     0  |__aac_encode
16时06分48秒     0         -       893    1.40    0.20    0.00    0.00    1.60     0  |__pcm
16时06分48秒     0         -       895    1.60    0.80    0.00    0.00    2.40     0  |__cnn-1
16时06分48秒     0         -       896    0.20    0.00    0.00    0.00    0.20     0  |__lstm
16时06分48秒     0         -       897    1.60    0.80    0.00    0.00    2.40     0  |__gru
16时06分48秒     0         -       915    0.20    0.00    0.00    0.00    0.20     0  |__show_me_money
16时06分48秒     0         -      3079    0.00    0.20    0.00    0.00    0.20     0  |__ntm
16时06分48秒     0       914         -    0.60    0.40    0.00    0.00    1.00     0  birnn
16时06分48秒     0         -       921    0.00    0.20    0.00    0.00    0.20     0  |__echw
16时06分48秒     0         -       922    0.20    0.20    0.00    0.00    0.40     0  |__esn
16时06分48秒     0         -       923    0.20    0.20    0.00    0.00    0.40     0  |__elm
16时06分48秒     0         -       936    0.00    0.20    0.00    0.00    0.20     0  |__lsm
16时06分48秒     0       932         -    0.00    0.20    0.00    0.00    0.20     3  kworker/3:2
16时06分48秒     0       950         -    0.00    0.20    0.00    0.00    0.20     2  kworker/u8:3
16时06分48秒     0         -       950    0.00    0.20    0.00    0.00    0.20     2  |__kworker/u8:3
16时06分48秒     0      2151         -    0.00    0.20    0.00    0.00    0.20     2  kworker/u8:2
16时06分48秒     0         -      2151    0.00    0.20    0.00    0.00    0.20     2  |__kworker/u8:2
16时06分48秒     0      2366         -    0.00    0.20    0.00    0.00    0.20     0  mpstat
16时06分48秒     0         -      2366    0.00    0.20    0.00    0.00    0.20     0  |__mpstat
16时06分48秒     0      2371         -    0.60    1.00    0.00    0.00    1.60     3  pidstat
16时06分48秒     0         -      2371    0.60    1.00    0.00    0.00    1.60     3  |__pidstat
16时06分48秒     0      2403         -    0.00    0.20    0.00    0.00    0.20     0  top
16时06分48秒     0         -      2403    0.00    0.20    0.00    0.00    0.20     0  |__top

16时06分48秒   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
16时06分53秒     0         7         -    0.00    0.20    0.00    0.00    0.20     0  ksoftirqd/0
16时06分53秒     0         -         7    0.00    0.20    0.00    0.00    0.20     0  |__ksoftirqd/0
16时06分53秒     0         8         -    0.00    0.40    0.00    0.00    0.40     0  rcu_preempt
16时06分53秒     0         -         8    0.00    0.20    0.00    0.00    0.20     0  |__rcu_preempt
16时06分53秒     0        30         -    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1
16时06分53秒     0         -        30    0.00    0.20    0.00    0.00    0.20     0  |__kworker/0:1
16时06分53秒     0       114         -    0.00    0.20    0.00    0.00    0.20     2  mmcqd/0
16时06分53秒     0         -       114    0.00    0.20    0.00    0.00    0.20     2  |__mmcqd/0
16时06分53秒     0       329         -    0.00    0.20    0.00    0.00    0.20     3  bopt
16时06分53秒     0         -       329    0.00    0.20    0.00    0.00    0.20     3  |__bopt
16时06分53秒     0       465         -    0.00    0.20    0.00    0.00    0.20     2  jbd2/mmcblk0p10
16时06分53秒     0         -       465    0.00    0.20    0.00    0.00    0.20     2  |__jbd2/mmcblk0p10
16时06分53秒     0       615         -    2.80    2.60    0.00    0.00    5.40     3  resnet50
16时06分53秒     0         -       615    0.20    0.20    0.00    0.00    0.40     3  |__resnet50
16时06分53秒     0         -       701    2.80    2.60    0.00    0.00    5.40     2  |__resnet50-1
16时06分53秒     0       636         -    0.00    0.20    0.00    0.00    0.20     2  statusd
16时06分53秒     0         -       636    0.20    0.20    0.00    0.00    0.40     2  |__statusd
16时06分53秒     0         -       638    0.00    0.20    0.00    0.00    0.20     2  |__statusd
16时06分53秒     0       691         -    3.80    4.20    0.00    0.00    8.00     1  cnn
16时06分53秒     0         -       692    0.20    0.00    0.00    0.00    0.20     3  |__glog
16时06分53秒     0         -       693    0.20    0.00    0.00    0.00    0.20     0  |__cnn
16时06分53秒     0         -       694    0.40    0.40    0.00    0.00    0.80     0  |__cnn
16时06分53秒     0         -       705    0.60    0.40    0.00    0.00    1.00     0  |__cnn
16时06分53秒     0         -       706    0.40    0.40    0.00    0.00    0.80     0  |__cnn
16时06分53秒     0         -       707    1.00    1.40    0.00    0.00    2.40     0  |__cnn
16时06分53秒     0         -       708    0.60    0.40    0.00    0.00    1.00     0  |__cnn
16时06分53秒     0         -       856    0.40    0.20    0.00    0.00    0.60     0  |__cnn
16时06分53秒     0         -       857    0.20    1.00    0.00    0.00    1.20     3  |__cnn-1
16时06分53秒     0       719         -  160.00    7.00    0.00    0.00  167.00     2  rnn
16时06分53秒     0         -       731    0.60    1.40    0.00    0.00    2.00     3  |__glog
16时06分53秒     0         -       732    0.20    0.20    0.00    0.00    0.40     0  |__fast-rnn
16时06分53秒     0         -       733   10.60    1.00    0.00    0.00   11.60     3  |__cnn-1
16时06分53秒     0         -       737    6.60    0.20    0.00    0.00    6.80     1  |__mc
16时06分53秒     0         -       738    3.20    0.60    0.00    0.00    3.80     3  |__fast-rnn
16时06分53秒     0         -       739    7.80    0.20    0.00    0.00    8.00     3  |__fast-rnn
16时06分53秒     0         -       740    4.40    0.20    0.00    0.00    4.60     3  |__fast-rnn
16时06分53秒     0         -       741    0.20    0.00    0.00    0.00    0.20     3  |__fast-rnn
16时06分53秒     0         -       743   12.60    0.20    0.00    0.00   12.80     3  |__fast-rnn
16时06分53秒     0         -       744    9.20    0.40    0.00    0.00    9.60     3  |__fast-rnn
16时06分53秒     0         -       745    9.60    0.20    0.00    0.00    9.80     3  |__fast-rnn
16时06分53秒     0         -       746   10.40    1.00    0.00    0.00   11.40     3  |__fast-rnn
16时06分53秒     0         -       747    3.60    0.40    0.00    0.00    4.00     3  |__fast-rnn
16时06分53秒     0         -       749   47.40    0.00    0.00    0.00   47.40     1  |__rnn
16时06分53秒     0         -       750    0.20    0.00    0.00    0.00    0.20     1  |__rnn
16时06分53秒     0         -       752    1.00    0.40    0.00    0.00    1.40     2  |__rnn
16时06分53秒     0         -       753    0.20    0.40    0.00    0.00    0.60     2  |__rnn
16时06分53秒     0         -       754    1.00    0.00    0.00    0.00    1.00     2  |__rnn
16时06分53秒     0         -       760   28.20    0.20    0.00    0.00   28.40     2  |__rnn
16时06分53秒     0         -       761    2.40    0.20    0.00    0.00    2.60     0  |__rnn
16时06分53秒     0         -       805    0.40    0.20    0.00    0.00    0.60     2  |__rnn
16时06分53秒     0         -       807    0.00    0.20    0.00    0.00    0.20     0  |__rbf
16时06分53秒     0         -       808    0.00    0.20    0.00    0.00    0.20     0  |__rbf
16时06分53秒     0         -       810    0.20    0.00    0.00    0.00    0.20     0  |__rbf
16时06分53秒     0       759         -    0.40    1.00    0.00    0.00    1.40     0  bm
16时06分53秒     0         -       766    0.00    1.00    0.00    0.00    1.00     0  |__cnn-1
16时06分53秒     0         -       769    0.20    0.00    0.00    0.00    0.20     0  |__bm
16时06分53秒     0         -       772    0.00    0.20    0.00    0.00    0.20     0  |__bm
16时06分53秒     0         -       773    0.20    0.00    0.00    0.00    0.20     0  |__bm
16时06分53秒     0       788         -    0.20    1.40    0.00    0.00    1.60     0  rbm
16时06分53秒     0         -       791    0.20    0.80    0.00    0.00    1.00     0  |__cnn-1
16时06分53秒     0         -       792    0.00    0.20    0.00    0.00    0.20     0  |__rbm
16时06分53秒     0         -       801    0.20    0.40    0.00    0.00    0.60     0  |__sae
16时06分53秒     0       812         -    5.80    1.00    0.00    0.00    6.80     0  svm
16时06分53秒     0         -       819    1.60    0.60    0.00    0.00    2.20     0  |__upload_info
16时06分53秒     0         -       825    4.00    0.40    0.00    0.00    4.40     0  |__lsm
16时06分53秒     0       840         -    2.00    0.80    0.00    0.00    2.80     0  dae
16时06分53秒     0         -       845    0.00    0.20    0.00    0.00    0.20     0  |__echw
16时06分53秒     0         -       849    1.80    0.60    0.00    0.00    2.40     0  |__cnn-1
16时06分53秒     0       855         -    6.20    2.60    0.00    0.00    8.80     0  dbn
16时06分53秒     0         -       883    0.40    0.20    0.00    0.00    0.60     0  |__dn
16时06分53秒     0         -       892    2.40    0.40    0.00    0.00    2.80     0  |__aac_encode
16时06分53秒     0         -       893    1.20    0.20    0.00    0.00    1.40     0  |__pcm
16时06分53秒     0         -       895    1.80    1.00    0.00    0.00    2.80     0  |__cnn-1
16时06分53秒     0         -       906    0.00    0.60    0.00    0.00    0.60     0  |__dbn
16时06分53秒     0         -       908    0.00    0.20    0.00    0.00    0.20     0  |__dbn
16时06分53秒     0         -      3079    0.00    0.40    0.00    0.00    0.40     0  |__ntm
16时06分53秒     0       914         -    0.60    0.60    0.00    0.00    1.20     0  birnn
16时06分53秒     0         -       921    0.00    0.40    0.00    0.00    0.40     0  |__echw
16时06分53秒     0         -       922    0.40    0.00    0.00    0.00    0.40     0  |__esn
16时06分53秒     0         -       923    0.20    0.00    0.00    0.00    0.20     0  |__elm
16时06分53秒     0       950         -    0.00    0.20    0.00    0.00    0.20     2  kworker/u8:3
16时06分53秒     0         -       950    0.00    0.20    0.00    0.00    0.20     2  |__kworker/u8:3
16时06分53秒     0      2371         -    0.60    1.20    0.00    0.00    1.80     3  pidstat
16时06分53秒     0         -      2371    0.60    1.20    0.00    0.00    1.80     3  |__pidstat

16时06分53秒   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
16时06分58秒     0         1         -    0.00    0.20    0.00    0.00    0.20     2  linuxrc
16时06分58秒     0         8         -    0.00    0.20    0.00    0.00    0.20     2  rcu_preempt
